2025-09-27 08:21:31 | INFO     | utils.multi_model_client:_initialize_clients:76 | ✅ OpenAI client initialized
2025-09-27 18:27:49 | INFO     | utils.multi_model_client:_initialize_clients:112 | 🚀 MultiModelClient initialized with 8 providers
2025-09-27 18:27:50 | INFO     | agents.base_agent:__init__:30 | Initialized VoiceAgent with ID: f9792be4-c915-4043-b8e4-7e93a322bfa7 for voice_processing tasks
2025-09-27 18:27:50 | INFO     | agents.voice_agent_minimal:__init__:26 | VoiceAgent f9792be4-c915-4043-b8e4-7e93a322bfa7 initialized (minimal mode)
2025-09-27 18:27:50 | INFO     | agents.base_agent:__init__:30 | Initialized DiagnosticAgent with ID: 27bcd444-d05e-456a-bc7d-a67d9a198a02 for diagnosis tasks
2025-09-27 18:27:50 | INFO     | agents.diagnostic_agent:__init__:25 | Enhanced DiagnosticAgent 27bcd444-d05e-456a-bc7d-a67d9a198a02 initialized
2025-09-27 18:27:50 | INFO     | agents.base_agent:__init__:30 | Initialized PatientAnalysisAgent with ID: 2bfc08ec-5f7c-41b7-b920-e424e4542117 for patient_analysis tasks
2025-09-27 18:27:50 | INFO     | agents.patient_analysis_agent:__init__:27 | PatientAnalysisAgent 2bfc08ec-5f7c-41b7-b920-e424e4542117 initialized
2025-09-27 18:27:50 | INFO     | agents.base_agent:__init__:30 | Initialized MedicalRecordAgent with ID: ae2a62fd-54f0-41de-aada-1213e05bc170 for medical_record_processing tasks
2025-09-27 18:27:50 | INFO     | agents.medical_record_agent:__init__:27 | MedicalRecordAgent ae2a62fd-54f0-41de-aada-1213e05bc170 initialized
2025-09-27 18:27:50 | INFO     | agents.base_agent:__init__:30 | Initialized PatientMonitoringAgent with ID: 374f778b-5dd8-4187-85cb-2a104edcdcae for patient_monitoring tasks
2025-09-27 18:27:50 | INFO     | agents.patient_monitoring_agent:__init__:27 | PatientMonitoringAgent 374f778b-5dd8-4187-85cb-2a104edcdcae initialized
2025-09-27 18:27:50 | INFO     | agents.base_agent:__init__:30 | Initialized DataValidationAgent with ID: 1fe64f43-cfb1-4bc1-9587-fb9f059d2ff5 for data_validation tasks
2025-09-27 18:27:50 | INFO     | agents.validation_agent:__init__:33 | DataValidationAgent 1fe64f43-cfb1-4bc1-9587-fb9f059d2ff5 initialized with healthcare validation rules
2025-09-27 18:27:50 | INFO     | agents.base_agent:__init__:30 | Initialized VisionAgent with ID: a327217d-c655-40b0-8ff6-6f59e99ac548 for vision tasks
2025-09-27 18:27:50 | INFO     | agents.vision_agent:__init__:37 | VisionAgent a327217d-c655-40b0-8ff6-6f59e99ac548 initialized for medical image analysis
2025-09-27 18:27:50 | INFO     | agents.base_agent:__init__:30 | Initialized NotificationAgent with ID: 4f56cdb6-ebd2-4049-8c63-cd87ada68ea9 for notification tasks
2025-09-27 18:27:50 | ERROR    | orchestrator_minimal:_initialize_agents:53 | Agent initialization failed: 'HealthcareSystemConfig' object has no attribute 'notification'
2025-09-27 18:27:50 | INFO     | orchestrator_minimal:__init__:34 | ComprehensiveHealthcareOrchestrator initialized
2025-09-27 18:27:50 | INFO     | mcp_integration.healthcare_mcp:initialize_mcp_connections:55 | ✅ MCP servers initialized: ['medical_database', 'lab_systems', 'imaging_systems', 'pharmacy_systems']
2025-09-27 18:27:50 | INFO     | mcp_integration.healthcare_mcp:initialize_mcp_connections:55 | ✅ MCP servers initialized: ['medical_database', 'lab_systems', 'imaging_systems', 'pharmacy_systems']
2025-09-27 18:27:50 | INFO     | mcp_integration.healthcare_mcp:__init__:178 | ✅ MCP-integrated agent 'orchestrator' initialized
2025-09-27 18:27:50 | INFO     | agents.base_agent:__init__:30 | Initialized VoiceAgent with ID: b691d157-18fa-4d0b-b0da-5bf2a74a477b for voice_processing tasks
2025-09-27 18:27:50 | INFO     | agents.voice_agent_minimal:__init__:26 | VoiceAgent b691d157-18fa-4d0b-b0da-5bf2a74a477b initialized (minimal mode)
2025-09-27 18:27:50 | INFO     | agents.base_agent:__init__:30 | Initialized VisionAgent with ID: 64c01f03-c097-43de-8417-8a7ee989cd24 for vision tasks
2025-09-27 18:27:50 | INFO     | agents.vision_agent:__init__:37 | VisionAgent 64c01f03-c097-43de-8417-8a7ee989cd24 initialized for medical image analysis
2025-09-27 18:27:50 | INFO     | agents.base_agent:__init__:30 | Initialized DiagnosticAgent with ID: 14b81321-e127-4d9a-a95b-e069f8122944 for diagnosis tasks
2025-09-27 18:27:50 | INFO     | agents.diagnostic_agent:__init__:25 | Enhanced DiagnosticAgent 14b81321-e127-4d9a-a95b-e069f8122944 initialized
2025-09-27 18:27:50 | INFO     | agents.base_agent:__init__:30 | Initialized DataValidationAgent with ID: 8b96a150-a87e-4ee7-9d95-39dab8279283 for data_validation tasks
2025-09-27 18:27:50 | INFO     | agents.validation_agent:__init__:33 | DataValidationAgent 8b96a150-a87e-4ee7-9d95-39dab8279283 initialized with healthcare validation rules
2025-09-27 18:27:50 | INFO     | agents.base_agent:__init__:30 | Initialized NotificationAgent with ID: 779f1fb8-a634-4aa9-a509-9aa14115e621 for notification tasks
2025-09-27 18:27:50 | ERROR    | enhanced_orchestrator:_initialize_all_agents:58 | Agent initialization failed: 'HealthcareSystemConfig' object has no attribute 'notification'
2025-09-27 18:27:50 | INFO     | enhanced_orchestrator:__init__:41 | 🚀 Enhanced Multi-Modal Healthcare Orchestrator initialized
2025-09-27 18:28:05 | INFO     | __main__:startup_event:85 | 🚀 Multi-Agent Healthcare System starting up (minimal mode)...
2025-09-27 18:28:05 | INFO     | __main__:startup_event:86 | ✅ System ready for healthcare processing
2025-09-27 18:28:17 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:130 | 🧪 Starting comprehensive model accuracy evaluation...
2025-09-27 18:28:17 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 1/11: symptom_analysis
2025-09-27 18:28:22 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 2/11: symptom_analysis
2025-09-27 18:28:23 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 3/11: symptom_analysis
2025-09-27 18:28:24 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 4/11: drug_interaction
2025-09-27 18:28:25 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 5/11: drug_interaction
2025-09-27 18:28:26 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 6/11: treatment_recommendation
2025-09-27 18:28:27 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 7/11: treatment_recommendation
2025-09-27 18:28:28 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 8/11: emergency_triage
2025-09-27 18:28:29 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 9/11: emergency_triage
2025-09-27 18:28:30 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 10/11: complex_diagnosis
2025-09-27 18:28:31 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 11/11: complex_diagnosis
2025-09-27 18:28:31 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:189 | ✅ Model accuracy evaluation complete: 36.36%
2025-09-27 18:31:47 | INFO     | utils.multi_model_client:_initialize_clients:80 | ✅ OpenAI client initialized (Groq Llama 70B)
2025-09-27 18:31:47 | INFO     | utils.multi_model_client:_initialize_clients:85 | ✅ Groq client initialized
2025-09-27 18:31:47 | INFO     | utils.multi_model_client:_initialize_clients:93 | ✅ Google client initialized (Groq Mixtral)
2025-09-27 18:31:48 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Deepseek (Groq Gemma) client initialized
2025-09-27 18:31:48 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Alibaba (Groq Llama 8B) client initialized
2025-09-27 18:31:48 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Meta (Groq Llama 3.2 11B) client initialized
2025-09-27 18:31:48 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Moonshot (Groq Llama 3.2 3B) client initialized
2025-09-27 18:31:49 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ PlayAI (Groq Llama 3.2 1B) client initialized
2025-09-27 18:31:49 | INFO     | utils.multi_model_client:_initialize_clients:112 | 🚀 MultiModelClient initialized with 8 providers
2025-09-27 18:31:49 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:130 | 🧪 Starting comprehensive model accuracy evaluation...
2025-09-27 18:31:49 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 1/11: symptom_analysis
2025-09-27 18:31:50 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 2/11: symptom_analysis
2025-09-27 18:31:51 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 3/11: symptom_analysis
2025-09-27 18:31:52 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 4/11: drug_interaction
2025-09-27 18:31:53 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 5/11: drug_interaction
2025-09-27 18:31:54 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 6/11: treatment_recommendation
2025-09-27 18:31:55 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 7/11: treatment_recommendation
2025-09-27 18:31:56 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 8/11: emergency_triage
2025-09-27 18:31:57 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 9/11: emergency_triage
2025-09-27 18:31:58 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 10/11: complex_diagnosis
2025-09-27 18:31:58 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 11/11: complex_diagnosis
2025-09-27 18:31:59 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:189 | ✅ Model accuracy evaluation complete: 45.45%
2025-09-27 18:32:01 | INFO     | evaluation.model_accuracy:create_accuracy_visualizations:516 | Accuracy visualizations saved to evaluation\test_data\accuracy_dashboard.png
2025-09-27 18:33:46 | INFO     | evaluation.model_accuracy:export_detailed_results:537 | Detailed results exported to evaluation\test_data\accuracy_evaluation_20250927_183346.json
2025-09-27 18:35:57 | INFO     | utils.multi_model_client:_initialize_clients:80 | ✅ OpenAI client initialized (Groq Llama 70B)
2025-09-27 18:35:57 | INFO     | utils.multi_model_client:_initialize_clients:85 | ✅ Groq client initialized
2025-09-27 18:35:58 | INFO     | utils.multi_model_client:_initialize_clients:93 | ✅ Google client initialized (Groq Mixtral)
2025-09-27 18:35:58 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Deepseek (Groq Gemma) client initialized
2025-09-27 18:35:58 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Alibaba (Groq Llama 8B) client initialized
2025-09-27 18:35:58 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Meta (Groq Llama 3.2 11B) client initialized
2025-09-27 18:35:59 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Moonshot (Groq Llama 3.2 3B) client initialized
2025-09-27 18:35:59 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ PlayAI (Groq Llama 3.2 1B) client initialized
2025-09-27 18:35:59 | INFO     | utils.multi_model_client:_initialize_clients:112 | 🚀 MultiModelClient initialized with 8 providers
2025-09-27 18:35:59 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:130 | 🧪 Starting comprehensive model accuracy evaluation...
2025-09-27 18:35:59 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 1/11: symptom_analysis
2025-09-27 18:36:01 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 2/11: symptom_analysis
2025-09-27 18:36:01 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 3/11: symptom_analysis
2025-09-27 18:36:02 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 4/11: drug_interaction
2025-09-27 18:36:03 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 5/11: drug_interaction
2025-09-27 18:36:03 | INFO     | __main__:shutdown_event:95 | 🛑 Multi-Agent Healthcare System shutting down...
2025-09-27 18:36:04 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 6/11: treatment_recommendation
2025-09-27 18:36:05 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 7/11: treatment_recommendation
2025-09-27 18:36:06 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 8/11: emergency_triage
2025-09-27 18:36:07 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 9/11: emergency_triage
2025-09-27 18:36:07 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 10/11: complex_diagnosis
2025-09-27 18:36:08 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 11/11: complex_diagnosis
2025-09-27 18:36:09 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:189 | ✅ Model accuracy evaluation complete: 54.55%
2025-09-27 18:36:10 | INFO     | evaluation.model_accuracy:create_accuracy_visualizations:579 | Accuracy visualizations saved to evaluation\test_data\accuracy_dashboard.png
2025-09-27 18:39:01 | INFO     | evaluation.model_accuracy:export_detailed_results:600 | Detailed results exported to evaluation\test_data\accuracy_evaluation_20250927_183901.json
2025-09-27 18:43:58 | INFO     | utils.multi_model_client:_initialize_clients:80 | ✅ OpenAI client initialized (Groq Llama 70B)
2025-09-27 18:43:58 | INFO     | utils.multi_model_client:_initialize_clients:85 | ✅ Groq client initialized
2025-09-27 18:43:58 | INFO     | utils.multi_model_client:_initialize_clients:93 | ✅ Google client initialized (Groq Mixtral)
2025-09-27 18:43:58 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Deepseek (Groq Gemma) client initialized
2025-09-27 18:43:59 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Alibaba (Groq Llama 8B) client initialized
2025-09-27 18:43:59 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Meta (Groq Llama 3.2 11B) client initialized
2025-09-27 18:43:59 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Moonshot (Groq Llama 3.2 3B) client initialized
2025-09-27 18:43:59 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ PlayAI (Groq Llama 3.2 1B) client initialized
2025-09-27 18:43:59 | INFO     | utils.multi_model_client:_initialize_clients:112 | 🚀 MultiModelClient initialized with 8 providers
2025-09-27 18:44:00 | INFO     | agents.base_agent:__init__:30 | Initialized VoiceAgent with ID: 310a8776-2140-4b44-868a-dd255bcc3e7e for voice_processing tasks
2025-09-27 18:44:00 | INFO     | agents.voice_agent_minimal:__init__:26 | VoiceAgent 310a8776-2140-4b44-868a-dd255bcc3e7e initialized (minimal mode)
2025-09-27 18:44:00 | INFO     | agents.base_agent:__init__:30 | Initialized DiagnosticAgent with ID: 0c642088-9d02-4f37-98ce-7bde54edc9de for diagnosis tasks
2025-09-27 18:44:00 | INFO     | agents.diagnostic_agent:__init__:25 | Enhanced DiagnosticAgent 0c642088-9d02-4f37-98ce-7bde54edc9de initialized
2025-09-27 18:44:00 | INFO     | agents.base_agent:__init__:30 | Initialized PatientAnalysisAgent with ID: 2f90ab45-f131-496b-ab91-b97d6fc966fd for patient_analysis tasks
2025-09-27 18:44:00 | INFO     | agents.patient_analysis_agent:__init__:27 | PatientAnalysisAgent 2f90ab45-f131-496b-ab91-b97d6fc966fd initialized
2025-09-27 18:44:00 | INFO     | agents.base_agent:__init__:30 | Initialized MedicalRecordAgent with ID: a682cd97-007c-4284-818c-6ba14cde0f52 for medical_record_processing tasks
2025-09-27 18:44:00 | INFO     | agents.medical_record_agent:__init__:27 | MedicalRecordAgent a682cd97-007c-4284-818c-6ba14cde0f52 initialized
2025-09-27 18:44:00 | INFO     | agents.base_agent:__init__:30 | Initialized PatientMonitoringAgent with ID: 91238580-7277-49a9-9808-42c929e9551c for patient_monitoring tasks
2025-09-27 18:44:00 | INFO     | agents.patient_monitoring_agent:__init__:27 | PatientMonitoringAgent 91238580-7277-49a9-9808-42c929e9551c initialized
2025-09-27 18:44:00 | INFO     | agents.base_agent:__init__:30 | Initialized DataValidationAgent with ID: c2e881b7-7fd6-4a6e-8124-2c7954b4b329 for data_validation tasks
2025-09-27 18:44:00 | INFO     | agents.validation_agent:__init__:33 | DataValidationAgent c2e881b7-7fd6-4a6e-8124-2c7954b4b329 initialized with healthcare validation rules
2025-09-27 18:44:00 | INFO     | agents.base_agent:__init__:30 | Initialized VisionAgent with ID: 547b39b1-79c6-442c-b34a-a73c7439f067 for vision tasks
2025-09-27 18:44:00 | INFO     | agents.vision_agent:__init__:37 | VisionAgent 547b39b1-79c6-442c-b34a-a73c7439f067 initialized for medical image analysis
2025-09-27 18:44:00 | INFO     | agents.base_agent:__init__:30 | Initialized NotificationAgent with ID: 09ce465b-4ed2-4d99-893f-008212ab5393 for notification tasks
2025-09-27 18:44:00 | ERROR    | orchestrator_minimal:_initialize_agents:53 | Agent initialization failed: 'HealthcareSystemConfig' object has no attribute 'notification'
2025-09-27 18:44:00 | INFO     | orchestrator_minimal:__init__:34 | ComprehensiveHealthcareOrchestrator initialized
2025-09-27 18:44:00 | INFO     | mcp_integration.healthcare_mcp:initialize_mcp_connections:55 | ✅ MCP servers initialized: ['medical_database', 'lab_systems', 'imaging_systems', 'pharmacy_systems']
2025-09-27 18:44:00 | INFO     | mcp_integration.healthcare_mcp:initialize_mcp_connections:55 | ✅ MCP servers initialized: ['medical_database', 'lab_systems', 'imaging_systems', 'pharmacy_systems']
2025-09-27 18:44:00 | INFO     | mcp_integration.healthcare_mcp:__init__:178 | ✅ MCP-integrated agent 'orchestrator' initialized
2025-09-27 18:44:00 | INFO     | agents.base_agent:__init__:30 | Initialized VoiceAgent with ID: 70d3cc48-1e28-4821-853a-d21b7944b029 for voice_processing tasks
2025-09-27 18:44:00 | INFO     | agents.voice_agent_minimal:__init__:26 | VoiceAgent 70d3cc48-1e28-4821-853a-d21b7944b029 initialized (minimal mode)
2025-09-27 18:44:00 | INFO     | agents.base_agent:__init__:30 | Initialized VisionAgent with ID: 01997780-e72c-4ea5-b7c2-ab98fea47dc4 for vision tasks
2025-09-27 18:44:00 | INFO     | agents.vision_agent:__init__:37 | VisionAgent 01997780-e72c-4ea5-b7c2-ab98fea47dc4 initialized for medical image analysis
2025-09-27 18:44:00 | INFO     | agents.base_agent:__init__:30 | Initialized DiagnosticAgent with ID: 153895a1-588f-4f5d-b3bc-28509b183c1d for diagnosis tasks
2025-09-27 18:44:00 | INFO     | agents.diagnostic_agent:__init__:25 | Enhanced DiagnosticAgent 153895a1-588f-4f5d-b3bc-28509b183c1d initialized
2025-09-27 18:44:00 | INFO     | agents.base_agent:__init__:30 | Initialized DataValidationAgent with ID: 084fe6d2-b761-47a1-9ad7-df6ed8556720 for data_validation tasks
2025-09-27 18:44:00 | INFO     | agents.validation_agent:__init__:33 | DataValidationAgent 084fe6d2-b761-47a1-9ad7-df6ed8556720 initialized with healthcare validation rules
2025-09-27 18:44:00 | INFO     | agents.base_agent:__init__:30 | Initialized NotificationAgent with ID: dc3cf7fc-97b1-4764-bbd2-bfe494e2145e for notification tasks
2025-09-27 18:44:00 | ERROR    | enhanced_orchestrator:_initialize_all_agents:58 | Agent initialization failed: 'HealthcareSystemConfig' object has no attribute 'notification'
2025-09-27 18:44:00 | INFO     | enhanced_orchestrator:__init__:41 | 🚀 Enhanced Multi-Modal Healthcare Orchestrator initialized
2025-09-27 18:44:02 | INFO     | __main__:startup_event:85 | 🚀 Multi-Agent Healthcare System starting up (minimal mode)...
2025-09-27 18:44:02 | INFO     | __main__:startup_event:86 | ✅ System ready for healthcare processing
2025-09-27 18:44:10 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:130 | 🧪 Starting comprehensive model accuracy evaluation...
2025-09-27 18:44:10 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 1/11: symptom_analysis
2025-09-27 18:44:11 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 2/11: symptom_analysis
2025-09-27 18:44:12 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 3/11: symptom_analysis
2025-09-27 18:44:13 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 4/11: drug_interaction
2025-09-27 18:44:14 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 5/11: drug_interaction
2025-09-27 18:44:15 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 6/11: treatment_recommendation
2025-09-27 18:44:16 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 7/11: treatment_recommendation
2025-09-27 18:44:17 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 8/11: emergency_triage
2025-09-27 18:44:18 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 9/11: emergency_triage
2025-09-27 18:44:19 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 10/11: complex_diagnosis
2025-09-27 18:44:19 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:138 | Evaluating case 11/11: complex_diagnosis
2025-09-27 18:44:20 | INFO     | evaluation.model_accuracy:evaluate_model_accuracy:189 | ✅ Model accuracy evaluation complete: 63.64%
2025-09-27 18:48:54 | INFO     | __main__:shutdown_event:95 | 🛑 Multi-Agent Healthcare System shutting down...
2025-09-27 18:50:13 | INFO     | utils.multi_model_client:_initialize_clients:80 | ✅ OpenAI client initialized (Groq Llama 70B)
2025-09-27 18:50:13 | INFO     | utils.multi_model_client:_initialize_clients:85 | ✅ Groq client initialized
2025-09-27 18:50:13 | INFO     | utils.multi_model_client:_initialize_clients:93 | ✅ Google client initialized (Groq Mixtral)
2025-09-27 18:50:13 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Deepseek (Groq Gemma) client initialized
2025-09-27 18:50:14 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Alibaba (Groq Llama 8B) client initialized
2025-09-27 18:50:14 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Meta (Groq Llama 3.2 11B) client initialized
2025-09-27 18:50:14 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Moonshot (Groq Llama 3.2 3B) client initialized
2025-09-27 18:50:14 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ PlayAI (Groq Llama 3.2 1B) client initialized
2025-09-27 18:50:14 | INFO     | utils.multi_model_client:_initialize_clients:112 | 🚀 MultiModelClient initialized with 8 providers
2025-09-27 18:50:15 | INFO     | agents.base_agent:__init__:30 | Initialized VoiceAgent with ID: bde95139-bb2b-4234-b2ee-a27fd23d0ff9 for voice_processing tasks
2025-09-27 18:50:15 | INFO     | agents.voice_agent_minimal:__init__:26 | VoiceAgent bde95139-bb2b-4234-b2ee-a27fd23d0ff9 initialized (minimal mode)
2025-09-27 18:50:15 | INFO     | agents.base_agent:__init__:30 | Initialized DiagnosticAgent with ID: fe2f6df9-5cfc-4e9b-bfef-01069dfdc6b5 for diagnosis tasks
2025-09-27 18:50:15 | INFO     | agents.diagnostic_agent:__init__:25 | Enhanced DiagnosticAgent fe2f6df9-5cfc-4e9b-bfef-01069dfdc6b5 initialized
2025-09-27 18:50:15 | INFO     | agents.base_agent:__init__:30 | Initialized PatientAnalysisAgent with ID: 83b2ca49-5f15-41f4-b459-1da31322467c for patient_analysis tasks
2025-09-27 18:50:15 | INFO     | agents.patient_analysis_agent:__init__:27 | PatientAnalysisAgent 83b2ca49-5f15-41f4-b459-1da31322467c initialized
2025-09-27 18:50:15 | INFO     | agents.base_agent:__init__:30 | Initialized MedicalRecordAgent with ID: a38dbd9e-ab1f-4b3b-b7f1-0751a02d9e6e for medical_record_processing tasks
2025-09-27 18:50:15 | INFO     | agents.medical_record_agent:__init__:27 | MedicalRecordAgent a38dbd9e-ab1f-4b3b-b7f1-0751a02d9e6e initialized
2025-09-27 18:50:15 | INFO     | agents.base_agent:__init__:30 | Initialized PatientMonitoringAgent with ID: fbc2e242-b3fa-4b04-a9cd-09bf8f0672f4 for patient_monitoring tasks
2025-09-27 18:50:15 | INFO     | agents.patient_monitoring_agent:__init__:27 | PatientMonitoringAgent fbc2e242-b3fa-4b04-a9cd-09bf8f0672f4 initialized
2025-09-27 18:50:15 | INFO     | agents.base_agent:__init__:30 | Initialized DataValidationAgent with ID: b76bd63f-8aca-49ac-823c-835390781bde for data_validation tasks
2025-09-27 18:50:15 | INFO     | agents.validation_agent:__init__:33 | DataValidationAgent b76bd63f-8aca-49ac-823c-835390781bde initialized with healthcare validation rules
2025-09-27 18:50:15 | INFO     | agents.base_agent:__init__:30 | Initialized VisionAgent with ID: afab04ad-728d-4f28-b159-cabe59191e16 for vision tasks
2025-09-27 18:50:15 | INFO     | agents.vision_agent:__init__:37 | VisionAgent afab04ad-728d-4f28-b159-cabe59191e16 initialized for medical image analysis
2025-09-27 18:50:15 | INFO     | agents.base_agent:__init__:30 | Initialized NotificationAgent with ID: f2fe420c-1dd6-4725-9530-9999ff6dd012 for notification tasks
2025-09-27 18:50:15 | ERROR    | orchestrator_minimal:_initialize_agents:53 | Agent initialization failed: 'HealthcareSystemConfig' object has no attribute 'notification'
2025-09-27 18:50:15 | INFO     | orchestrator_minimal:__init__:34 | ComprehensiveHealthcareOrchestrator initialized
2025-09-27 18:50:15 | INFO     | mcp_integration.healthcare_mcp:initialize_mcp_connections:55 | ✅ MCP servers initialized: ['medical_database', 'lab_systems', 'imaging_systems', 'pharmacy_systems']
2025-09-27 18:50:15 | INFO     | mcp_integration.healthcare_mcp:initialize_mcp_connections:55 | ✅ MCP servers initialized: ['medical_database', 'lab_systems', 'imaging_systems', 'pharmacy_systems']
2025-09-27 18:50:15 | INFO     | mcp_integration.healthcare_mcp:__init__:178 | ✅ MCP-integrated agent 'orchestrator' initialized
2025-09-27 18:50:15 | INFO     | agents.base_agent:__init__:30 | Initialized VoiceAgent with ID: 9ef556a0-c920-4628-911f-cb3702c2ae6a for voice_processing tasks
2025-09-27 18:50:15 | INFO     | agents.voice_agent_minimal:__init__:26 | VoiceAgent 9ef556a0-c920-4628-911f-cb3702c2ae6a initialized (minimal mode)
2025-09-27 18:50:15 | INFO     | agents.base_agent:__init__:30 | Initialized VisionAgent with ID: f6b24eaa-25e0-41da-8549-18c214cd6ba7 for vision tasks
2025-09-27 18:50:15 | INFO     | agents.vision_agent:__init__:37 | VisionAgent f6b24eaa-25e0-41da-8549-18c214cd6ba7 initialized for medical image analysis
2025-09-27 18:50:15 | INFO     | agents.base_agent:__init__:30 | Initialized DiagnosticAgent with ID: 7d59ce8c-1ddd-4521-bc1f-920c6169d582 for diagnosis tasks
2025-09-27 18:50:15 | INFO     | agents.diagnostic_agent:__init__:25 | Enhanced DiagnosticAgent 7d59ce8c-1ddd-4521-bc1f-920c6169d582 initialized
2025-09-27 18:50:15 | INFO     | agents.base_agent:__init__:30 | Initialized DataValidationAgent with ID: 687a6f99-f57a-4f09-9b89-17262b2a1e54 for data_validation tasks
2025-09-27 18:50:15 | INFO     | agents.validation_agent:__init__:33 | DataValidationAgent 687a6f99-f57a-4f09-9b89-17262b2a1e54 initialized with healthcare validation rules
